+------+---------------------------------------------------------------------------------+------------------------+---------------+
| Rank |                                    Drug Name                                    |      Target Name       | Binding Score |
| 4795 |                                 NCGC00378605-01                                 | SARS-CoV2 3CL Protease |    1422.56    |
| 4796 |                         NCGC00345855-06&NCGC00345855-07                         | SARS-CoV2 3CL Protease |    1422.98    |
| 4797 |                         NCGC00346650-02&NCGC00346650-06                         | SARS-CoV2 3CL Protease |    1423.33    |
| 4798 |                                 NCGC00386280-01                                 | SARS-CoV2 3CL Protease |    1423.82    |
| 4799 |                         NCGC00347947-04&NCGC00347947-06                         | SARS-CoV2 3CL Protease |    1423.91    |
| 4800 |                                 NCGC00093739-08                                 | SARS-CoV2 3CL Protease |    1424.12    |
| 4801 |                                 NCGC00385711-01                                 | SARS-CoV2 3CL Protease |    1424.22    |
| 4802 |                                 NCGC00261775-01                                 | SARS-CoV2 3CL Protease |    1424.67    |
| 4803 |                                 NCGC00378927-02                                 | SARS-CoV2 3CL Protease |    1424.69    |
| 4804 |                         NCGC00505117-01&NCGC00505118-01                         | SARS-CoV2 3CL Protease |    1424.75    |
| 4805 |                                 NCGC00485125-01                                 | SARS-CoV2 3CL Protease |    1425.36    |
| 4806 |                                 NCGC00261691-01                                 | SARS-CoV2 3CL Protease |    1426.48    |
| 4807 |                         NCGC00249110-03&NCGC00249110-04                         | SARS-CoV2 3CL Protease |    1427.28    |
| 4808 |                                 NCGC00532494-01                                 | SARS-CoV2 3CL Protease |    1427.41    |
| 4809 |                                 NCGC00381003-01                                 | SARS-CoV2 3CL Protease |    1428.92    |
| 4810 |                                 NCGC00522579-01                                 | SARS-CoV2 3CL Protease |    1429.72    |
| 4811 |                                 NCGC00182708-01                                 | SARS-CoV2 3CL Protease |    1429.78    |
| 4812 |                         NCGC00167441-02&NCGC00167441-07                         | SARS-CoV2 3CL Protease |    1430.85    |
| 4813 |                                 NCGC00408863-01                                 | SARS-CoV2 3CL Protease |    1432.47    |
| 4814 |                 NCGC00159322-04&NCGC00159322-05&NCGC00346726-01                 | SARS-CoV2 3CL Protease |    1432.65    |
| 4815 |                                 NCGC00185765-02                                 | SARS-CoV2 3CL Protease |    1432.66    |
| 4816 |                                 NCGC00165825-02                                 | SARS-CoV2 3CL Protease |    1436.08    |
| 4817 |                                 NCGC00182076-03                                 | SARS-CoV2 3CL Protease |    1437.42    |
| 4818 |                                 NCGC00384619-01                                 | SARS-CoV2 3CL Protease |    1437.91    |
| 4819 |                                 NCGC00485089-01                                 | SARS-CoV2 3CL Protease |    1438.51    |
| 4820 |                                 NCGC00485285-01                                 | SARS-CoV2 3CL Protease |    1439.24    |
| 4821 |                                 NCGC00507848-01                                 | SARS-CoV2 3CL Protease |    1439.59    |
| 4822 |                                 NCGC00179520-04                                 | SARS-CoV2 3CL Protease |    1440.69    |
| 4823 |                                 NCGC00381002-01                                 | SARS-CoV2 3CL Protease |    1441.00    |
| 4824 |                                 NCGC00487056-01                                 | SARS-CoV2 3CL Protease |    1441.33    |
| 4825 |                                 NCGC00390653-01                                 | SARS-CoV2 3CL Protease |    1444.68    |
| 4826 |                                 NCGC00386839-01                                 | SARS-CoV2 3CL Protease |    1444.93    |
| 4827 |                                 NCGC00347957-09                                 | SARS-CoV2 3CL Protease |    1445.09    |
| 4828 |                                 NCGC00384889-01                                 | SARS-CoV2 3CL Protease |    1445.11    |
| 4829 |                                 NCGC00485396-01                                 | SARS-CoV2 3CL Protease |    1447.00    |
| 4830 |                 NCGC00181786-02&NCGC00181786-04&NCGC00261151-01                 | SARS-CoV2 3CL Protease |    1448.01    |
| 4831 |                                 NCGC00346607-02                                 | SARS-CoV2 3CL Protease |    1449.15    |
| 4832 |                         NCGC00186047-01&NCGC00186047-02                         | SARS-CoV2 3CL Protease |    1450.19    |
| 4833 |                                 NCGC00386535-01                                 | SARS-CoV2 3CL Protease |    1450.30    |
| 4834 |                                 NCGC00385808-01                                 | SARS-CoV2 3CL Protease |    1450.65    |
| 4835 |                                 NCGC00346494-06                                 | SARS-CoV2 3CL Protease |    1451.08    |
| 4836 |                                 NCGC00386287-06                                 | SARS-CoV2 3CL Protease |    1452.59    |
| 4837 |                                 NCGC00347842-02                                 | SARS-CoV2 3CL Protease |    1453.10    |
| 4838 |                         NCGC00386235-04&NCGC00386235-06                         | SARS-CoV2 3CL Protease |    1453.35    |
| 4839 |                                 NCGC00510317-02                                 | SARS-CoV2 3CL Protease |    1456.11    |
| 4840 |                                 NCGC00169512-02                                 | SARS-CoV2 3CL Protease |    1456.43    |
| 4841 |                                 NCGC00168748-02                                 | SARS-CoV2 3CL Protease |    1456.84    |
| 4842 |                                 NCGC00347841-02                                 | SARS-CoV2 3CL Protease |    1456.89    |
| 4843 |                                 NCGC00015272-04                                 | SARS-CoV2 3CL Protease |    1457.80    |
